Date,State,Bill,Bill Description,Bill Type,Status,Bill Link
2023-03-01,Florida,S1320,"Defining the term ""sex""; prohibiting an employee, contractor, or student of a public school from being required to refer to a person using personal titles or pronouns that do not correspond with that person's sex; prohibiting classroom instruction by school personnel on sexual orientation or gender identity until grade 9; providing that such prohibition applies to charter schools; providing that materials used to teach reproductive health or any disease as part of certain courses must be approved by the Department of Education; requiring district school boards to adopt and publish a specified process relating to student access to certain materials, etc.",Schools / Education,Introduced,https://legiscan.com/FL/bill/S1320/2023
2023-03-01,Georgia,HB653,"A BILL to be entitled an Act to amend Chapter 1 of Title 43 of the O.C.G.A., relating to general provisions relative to professions and businesses, so as to prohibit health care providers from performing specified practices on minors relating to altering a person's appearance relating to gender; to provide for related matters; to provide for an effective date; to repeal conflicting laws; and for other purposes.",Healthcare,Introduced,https://legiscan.com/GA/bill/HB653/2023
2023-03-01,Missouri,HB1364,Establishes the offense of engaging in an adult cabaret performance or organizing or authorizing the viewing of an adult cabaret performance and the offense of organizing or authorizing the viewing of a drag queen story hour,Drag Performance,Introduced,https://legiscan.com/MO/bill/HB1364/2023
2023-03-01,Oklahoma,HB2177,Public health and safety; health care professionals; prohibiting certain gender transition procedures; exceptions; administrative remedies; emergency.,Healthcare,Crossed Over,https://legiscan.com/OK/bill/HB2177/2023
2023-03-01,Texas,HB3147,Relating to the detainment and housing of juveniles and inmates based on biological sex.,Other,Introduced,https://legiscan.com/TX/bill/HB3147/2023
2023-03-01,United States,HB1276,To protect children from medical malpractice in the form of gender transition procedures.,Healthcare,Introduced,https://legiscan.com/US/bill/HB1276/2023
2023-02-28,Iowa,HF482,A bill for an act prohibiting persons from entering single and multiple occupancy toilet facilities in elementary and secondary schools that do not correspond with the person's biological sex.,Public Facilities,Introduced*,https://legiscan.com/IA/bill/HF482/2023
2023-02-28,Missouri,HB1332,Authorizes a tax on the endowments of qualifying institutions of higher education and a corresponding endowment tax revenue trigger to income tax rates,Healthcare,Introduced,https://legiscan.com/MO/bill/HB1332/2023
2023-02-28,Missouri,HB1333,Modifies provisions relating to the fiduciary duty and proxy voting activities of public retirement systems,Other,Introduced,https://legiscan.com/MO/bill/HB1333/2023
2023-02-28,Missouri,SB693,Creates the offense of engaging in an adult cabaret performance,Drag Performance,Introduced,https://legiscan.com/MO/bill/SB693/2023
2023-02-28,Mississippi,HB1125,"An Act To Create The ""regulate Experimental Adolescent Procedures (reap)"" Act For Any Person Under Eighteen Years Of Age; To Provide Definitions For The Act; To Prohibit The Direct Or Indirect Use, Grant, Payment Or Distribution Of Public Funds To Any Entity, Organization Or Individual That Provides Gender Transition Procedures To A Person Under Eighteen Years Of Age; To Provide That Health Care Services Furnished In A State Or Locally-owned Health Care Facility Or By A Physician Or Other Health Care Professional Employed By The State Or Local Government Shall Not Include Gender Transition Procedures For A Person Under Eighteen Years Of Age; To Provide That Amounts Paid During A Taxable Year For Provision Of Gender Transition Procedures Or As Premiums For Health Care Coverage That Includes Coverage For Gender Transition Procedures Are Not Deductible Under The State Income Tax Laws; To Authorize The Attorney General To Bring An Action To Enforce Compliance With This Act; To Create New Section 43-13-117.7, Mississippi Code Of 1972, To Prohibit The Division Of Medicaid From Reimbursing Or Providing Coverage For Gender Transition Procedures For A Person Under Eighteen Years Of Age; To Amend Section 83-9-22, Mississippi Code Of 1972, To Provide That Health Coverage Plans Are Not Required To Include Gender Transition Procedures; To Create New Section 83-9-37, Mississippi Code Of 1972, To Provide That A Health Benefit Plan Under An Insurance Policy Or Other Plan Providing Health Care Coverage Shall Not Include Reimbursement For Gender Transition Procedures For A Person Under Eighteen Years Of Age; To Amend Sections 27-7-17, 73-15-29 And 73-25-29, Mississippi Code Of 1972, To Conform To The Provisions Of This Act; To Amend Section 73-25-33, Mississippi Code Of 1972, To Exclude The Performance Gender Transition Procedures From The ""practice Of Medicine"" Meaning; To Amend Section 11-46-5, Mississippi Code Of 1972, To Exclude From Tort Immunity Violations Of This Act; To Amend Section 41-41-219, Mississippi Code Of 1972, To Conform To The Preceding Section; To Provide Severability If Any Part Of This Act Is Found Unconstitutional; And For Related Purposes.",Healthcare,Signed/Enacted,https://legiscan.com/MS/bill/HB1125/2023
2023-02-27,Arkansas,SB43,To Add Certain Restrictions To An Adult-oriented Performance; And To Define An Adult-oriented Performance.,Other,Signed/Enacted,https://legiscan.com/AR/bill/SB43/2023
2023-02-27,Montana,HB359,Prohibit minors from attending drag shows,Drag Performance,Crossed Over,https://legiscan.com/MT/bill/HB359/2023
2023-02-27,Ohio,HB68,"To enact sections 3109.054, 3129.01, 3129.02, 3129.03, 3129.04, 3129.05, 3129.06, and 3129.07 of the Revised Code regarding gender transition services for minors and to name this act the Ohio Saving Adolescents from Experimentation (SAFE) Act.",Healthcare,Introduced,https://legiscan.com/OH/bill/HB68/2023
2023-02-27,Texas,HB2862,Relating to the confinement of inmates according to biological sex.,Other,Introduced,https://legiscan.com/TX/bill/HB2862/2023
2023-02-27,Wyoming,SF0144,AN ACT relating to public health and safety; prohibiting physicians from performing procedures for children related to gender transitioning and gender reassignment; providing an exception; providing that gender transitioning and reassignment procedures are grounds for suspension or revocation of a physician's or health care provider's license; prohibiting insurance coverage for children for gender transitioning and reassignment procedures; providing definitions; specifying applicability; requiring rulemaking; and providing for effective dates.,Healthcare,Dead/Failed,https://legiscan.com/WY/bill/SF0144/2023
2023-02-27,Wyoming,SF0172,"AN ACT relating to the administration of government; specifying requirements for the hiring and retention of investment managers, trustees and fiduciaries who invest state funds as specified; specifying proxy voting requirements for investment managers, trustees and fiduciaries who invest state funds; providing definitions; making conforming amendments; specifying applicability; and providing for an effective date.",Other,Dead/Failed,https://legiscan.com/WY/bill/SF0172/2023
2023-02-24,Texas,SB1198,Relating to the statute of limitations on a health care liability claim involving certain gender modification drugs provided to and procedures performed on a minor.,Healthcare,Introduced,https://legiscan.com/TX/bill/SB1198/2023
2023-02-23,Arizona,SB1417,Students with disabilities; diaper changes,Other,Crossed Over,https://legiscan.com/AZ/bill/SB1417/2023
2023-02-23,Indiana,HB1407,"Parental rights. Provides that the state of Indiana, a political subdivision or other governmental entity of the state of Indiana, a government official, or any other person acting under the color of law shall not infringe on the fundamental right of a parent to direct the upbringing, education, health care, and mental health of the parent's child without demonstrating that the infringement: (1) is required by a compelling governmental interest of the highest order as long recognized in the history and traditions of the state of Indiana; and (2) as applied to the child, is narrowly tailored and not otherwise served by a less restrictive means. Creates a right of action for violation of a parent's rights with respect to the upbringing, education, and health care of the parent's child. Provides that a child is not a child in need of services due to the child's parent, guardian, or custodian: (1) referring to and raising the child consistent with the child's biological sex; or (2) declining to consent to the child receiving: (A) specified medication; (B) a medical procedure the purpose of which is to alter the apparent gender or sex of the child or affirm the child's perception of the child's gender or sex in a manner inconsistent with the child's biological sex; or (C) counseling or other mental health services the purpose of which is to affirm the child's perception of the child's gender or sex if the child's perception is inconsistent with the child's biological sex. Provides that if the juvenile court finds that a child is a child in need of services because the child substantially endangers the child's own or another's health, the court shall release the child to the child's parent, guardian, or custodian and may not enter a dispositional decree ordering removal of the child, unless: (1) the court also finds that the child is a child in need of services for another reason; or (2) the parent, guardian, or custodian consents to the child being removed from the child's home. Specifies that the parental rights and responsibilities do not: (1) authorize a parent to: (A) abuse or neglect a child; or (B) make the decision to end the child's life; or (2) prohibit a court from issuing an order that is otherwise permitted by law. Makes conforming changes.",Healthcare,Crossed Over,https://legiscan.com/IN/bill/HB1407/2023
